CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3054,,,,,
PATH/LAB,88365,GLOBL,14477,2450368.18,1934272.39
PATH/LAB,88367,TOTAL,186782,30365115.01,24189356.57
PATH/LAB,88367,26,86882,5348039.66,4261785.69
PATH/LAB,88367,TC,48079,10425357.32,8328049.52
PATH/LAB,88367,GLOBL,51821,14591718.03,11599521.36
PATH/LAB,88368,TOTAL,307093,53477339.03,42652268.51
PATH/LAB,88368,26,107594,6687245.74,5331957.84
PATH/LAB,88368,TC,14439,2415107.45,1926864.56
PATH/LAB,88368,GLOBL,185060,44374985.84,35393446.11
PATH/LAB,88372,TOTAL,67,1872.13,1818.73
PATH/LAB,88372,26,16,267.07,213.67
PATH/LAB,88372,GLOBL,51,1605.06,1605.06
PATH/LAB,88380,TOTAL,153,23059.56,18257.05
PATH/LAB,88380,26,59,4505.78,3604.83
PATH/LAB,88380,TC,N/A,561.34,449.08
PATH/LAB,88380,GLOBL,94,17992.44,14203.14
PATH/LAB,88381,TOTAL,24816,2993279.72,2464951.7
PATH/LAB,88381,26,9704,500412.43,407391.15
PATH/LAB,88381,TC,2797,339159.76,286566.78
PATH/LAB,88381,GLOBL,12315,2153707.53,1770993.77
PATH/LAB,88384,TOTAL,N/A,130.59,104.47
PATH/LAB,88384,26,N/A,130.59,104.47
PATH/LAB,88384,TC,N/A,0,0
PATH/LAB,88384,GLOBL,N/A,0,0
PATH/LAB,88385,TOTAL,1618,657474.33,521295.08
PATH/LAB,88385,26,441,27366.97,21697.24
PATH/LAB,88385,TC,102,57661.88,46042.61
PATH/LAB,88385,GLOBL,1075,572445.48,453555.23
PATH/LAB,88386,TOTAL,2623,1785339.68,1423003.92
PATH/LAB,88386,26,100,8680.19,6891.78
PATH/LAB,88386,TC,193,107709.03,84739.29
PATH/LAB,88386,GLOBL,2330,1668950.46,1331372.85
PATH/LAB,88387,TOTAL,1249,36455.37,28986.88
PATH/LAB,88387,26,1029,29596.68,23585.91
PATH/LAB,88387,TC,17,104.07,83.2
PATH/LAB,88387,GLOBL,203,6754.62,5317.77
PATH/LAB,88388,TOTAL,270,6541.17,5209.62
PATH/LAB,88388,26,270,6193.34,4936.35
PATH/LAB,88388,TC,N/A,50.45,35.37
PATH/LAB,88388,GLOBL,N/A,297.38,237.9
PATH/LAB,88399,TOTAL,N/A,2878.58,2302.86
PATH/LAB,88399,26,N/A,120.88,96.7
PATH/LAB,88399,GLOBL,N/A,2757.7,2206.16
PATH/LAB,88720,TOTAL,N/A,49.62,49.62
PATH/LAB,88720,GLOBL,N/A,49.62,49.62
PATH/LAB,88738,TOTAL,11010,77815.31,77320.85
PATH/LAB,88738,GLOBL,11010,77815.31,77320.85
PATH/LAB,88740,TOTAL,393,2787.52,2767
PATH/LAB,88740,GLOBL,393,2787.52,2767
PATH/LAB,88749,TOTAL,N/A,0,0
PATH/LAB,88749,GLOBL,N/A,0,0
PATH/LAB,89049,TOTAL,N/A,125.9,100.72
PATH/LAB,89049,GLOBL,N/A,125.9,100.72
PATH/LAB,89050,TOTAL,14107,93234.72,92890.13
PATH/LAB,89050,26,N/A,0,0
PATH/LAB,89050,GLOBL,14107,93234.72,92890.13
PATH/LAB,89051,TOTAL,59863,455389.17,454314.37
PATH/LAB,89051,26,N/A,0,0
PATH/LAB,89051,GLOBL,59863,455389.17,454314.37
PATH/LAB,89055,TOTAL,59290,353024.05,352276.07
PATH/LAB,89055,26,N/A,0,0
PATH/LAB,89055,GLOBL,59290,353024.05,352276.07
PATH/LAB,89060,TOTAL,64724,796685.17,726232.03
PATH/LAB,89060,26,16500,314566.98,245442.8
PATH/LAB,89060,GLOBL,48224,482118.19,480789.23
PATH/LAB,89125,TOTAL,1984,10593.75,10549.57
PATH/LAB,89125,GLOBL,1984,10593.75,10549.57
PATH/LAB,89130,TOTAL,N/A,0,0
PATH/LAB,89130,GLOBL,N/A,0,0
PATH/LAB,89141,TOTAL,N/A,0,0
PATH/LAB,89141,GLOBL,N/A,0,0
PATH/LAB,89160,TOTAL,1948,9879.09,9824.14
PATH/LAB,89160,GLOBL,1948,9879.09,9824.14
PATH/LAB,89190,TOTAL,12776,84222.22,83070.37
PATH/LAB,89190,26,N/A,0,0
PATH/LAB,89190,GLOBL,12776,84222.22,83070.37
PATH/LAB,89220,TOTAL,218,3779.49,2783.02
PATH/LAB,89220,GLOBL,218,3779.49,2783.02
PATH/LAB,89230,TOTAL,36,90.69,72.5
PATH/LAB,89230,GLOBL,36,90.69,72.5
PATH/LAB,89240,TOTAL,22415.8,6651577.87,6646525.44
PATH/LAB,89240,GLOBL,22415.8,6651577.87,6646525.44
PATH/LAB,89250,TOTAL,N/A,0,0
PATH/LAB,89250,GLOBL,N/A,0,0
PATH/LAB,89253,TOTAL,N/A,0,0
PATH/LAB,89253,GLOBL,N/A,0,0
PATH/LAB,89254,TOTAL,N/A,0,0
PATH/LAB,89254,GLOBL,N/A,0,0
PATH/LAB,89255,TOTAL,N/A,0,0
PATH/LAB,89255,GLOBL,N/A,0,0
PATH/LAB,89257,TOTAL,N/A,0,0
PATH/LAB,89257,GLOBL,N/A,0,0
PATH/LAB,89258,TOTAL,N/A,0,0
PATH/LAB,89258,GLOBL,N/A,0,0
PATH/LAB,89259,TOTAL,N/A,0,0
PATH/LAB,89259,GLOBL,N/A,0,0
PATH/LAB,89260,TOTAL,N/A,435.25,337.74
PATH/LAB,89260,GLOBL,N/A,435.25,337.74
PATH/LAB,89261,TOTAL,N/A,968.54,776.54
PATH/LAB,89261,GLOBL,N/A,968.54,776.54
PATH/LAB,89264,TOTAL,N/A,125,100
PATH/LAB,89264,GLOBL,N/A,125,100
PATH/LAB,89268,TOTAL,N/A,0,0
PATH/LAB,89268,GLOBL,N/A,0,0
PATH/LAB,89272,TOTAL,N/A,0,0
PATH/LAB,89272,GLOBL,N/A,0,0
PATH/LAB,89280,TOTAL,N/A,0,0
PATH/LAB,89280,GLOBL,N/A,0,0
PATH/LAB,89281,TOTAL,N/A,0,0
PATH/LAB,89281,GLOBL,N/A,0,0
PATH/LAB,89290,TOTAL,N/A,0,0
PATH/LAB,89290,GLOBL,N/A,0,0
PATH/LAB,89291,TOTAL,N/A,0,0
PATH/LAB,89291,GLOBL,N/A,0,0
PATH/LAB,89300,TOTAL,N/A,94.11,94.11
PATH/LAB,89300,GLOBL,N/A,94.11,94.11
PATH/LAB,89310,TOTAL,51,582.88,570.68
PATH/LAB,89310,GLOBL,51,582.88,570.68
PATH/LAB,89320,TOTAL,242,3975.96,3942.32
PATH/LAB,89320,GLOBL,242,3975.96,3942.32
PATH/LAB,89321,TOTAL,128,2090.52,2059.83
PATH/LAB,89321,GLOBL,128,2090.52,2059.83
PATH/LAB,89322,TOTAL,71,1512.56,1503.78
PATH/LAB,89322,GLOBL,71,1512.56,1503.78
PATH/LAB,89325,TOTAL,12,171.24,171.24
PATH/LAB,89325,GLOBL,12,171.24,171.24
PATH/LAB,89330,TOTAL,N/A,0,0
PATH/LAB,89330,GLOBL,N/A,0,0
PATH/LAB,89331,TOTAL,N/A,242.75,242.75
PATH/LAB,89331,GLOBL,N/A,242.75,242.75
PATH/LAB,89335,TOTAL,N/A,0,0
PATH/LAB,89335,GLOBL,N/A,0,0
PATH/LAB,89342,TOTAL,N/A,0,0
PATH/LAB,89342,GLOBL,N/A,0,0
PATH/LAB,89343,TOTAL,N/A,0,0
PATH/LAB,89343,GLOBL,N/A,0,0
PATH/LAB,89344,TOTAL,N/A,0,0
PATH/LAB,89344,GLOBL,N/A,0,0
PATH/LAB,89352,TOTAL,N/A,0,0
PATH/LAB,89352,GLOBL,N/A,0,0
PATH/LAB,89353,TOTAL,N/A,0,0
PATH/LAB,89353,GLOBL,N/A,0,0
PATH/LAB,89354,TOTAL,N/A,50,40
PATH/LAB,89354,GLOBL,N/A,50,40
PATH/LAB,89356,TOTAL,N/A,0,0
PATH/LAB,89356,GLOBL,N/A,0,0
PATH/LAB,89398,TOTAL,N/A,0,0
PATH/LAB,89398,GLOBL,N/A,0,0
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
