CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3394 ,,,,,,
PATH/LAB,87528,TOTAL,N/A,163.74,133.69999999999999,
PATH/LAB,87529,26,N/A,0,0,
PATH/LAB,87529,GLOBL,26803,1222152.1200000001,1195063.95,
PATH/LAB,87529,TOTAL,26803,1222152.1200000001,1195063.95,
PATH/LAB,87530,GLOBL,407,21998.26,21557.58,
PATH/LAB,87530,TOTAL,407,21998.26,21557.58,
PATH/LAB,87532,GLOBL,177,8386.5499999999993,8171.18,
PATH/LAB,87532,TOTAL,177,8386.5499999999993,8171.18,
PATH/LAB,87533,26,N/A,0,0,
PATH/LAB,87533,GLOBL,601,32541.72,31806.87,
PATH/LAB,87533,TOTAL,601,32541.72,31806.87,
PATH/LAB,87534,26,N/A,0,0,
PATH/LAB,87534,GLOBL,N/A,81.87,80.22,
PATH/LAB,87534,TOTAL,N/A,81.87,80.22,
PATH/LAB,87535,GLOBL,841,34196.57,33510.6,
PATH/LAB,87535,TOTAL,841,34196.57,33510.6,
PATH/LAB,87536,26,N/A,0,0,
PATH/LAB,87536,GLOBL,147671,14365127.65,14060569.859999999,
PATH/LAB,87536,TOTAL,147671,14365127.65,14060569.859999999,
PATH/LAB,87537,GLOBL,N/A,27.29,26.74,
PATH/LAB,87537,TOTAL,N/A,27.29,26.74,
PATH/LAB,87538,GLOBL,43,1907.27,1868.95,
PATH/LAB,87538,TOTAL,43,1907.27,1868.95,
PATH/LAB,87539,GLOBL,20,1165.8,1142.4000000000001,
PATH/LAB,87539,TOTAL,20,1165.8,1142.4000000000001,
PATH/LAB,87540,GLOBL,N/A,0,0,
PATH/LAB,87540,TOTAL,N/A,0,0,
PATH/LAB,87541,GLOBL,3152,94333.26,92098.84,
PATH/LAB,87541,TOTAL,3152,94333.26,92098.84,
PATH/LAB,87550,GLOBL,N/A,136.44999999999999,133.69999999999999,
PATH/LAB,87550,TOTAL,N/A,136.44999999999999,133.69999999999999,
PATH/LAB,87551,GLOBL,79,3773.04,3697.2,
PATH/LAB,87551,TOTAL,79,3773.04,3697.2,
PATH/LAB,87552,GLOBL,N/A,38.61,37.840000000000003,
PATH/LAB,87552,TOTAL,N/A,38.61,37.840000000000003,
PATH/LAB,87555,GLOBL,293,7896.49,7716.66,
PATH/LAB,87555,TOTAL,293,7896.49,7716.66,
PATH/LAB,87556,GLOBL,512,23795.53,23101.37,
PATH/LAB,87556,TOTAL,512,23795.53,23101.37,
PATH/LAB,87557,GLOBL,N/A,58.29,57.12,
PATH/LAB,87557,TOTAL,N/A,58.29,57.12,
PATH/LAB,87560,GLOBL,212,5741.98,5605.51,
PATH/LAB,87560,TOTAL,212,5741.98,5605.51,
PATH/LAB,87561,GLOBL,62,2953.91,2894.64,
PATH/LAB,87561,TOTAL,62,2953.91,2894.64,
PATH/LAB,87580,GLOBL,N/A,27.29,26.74,
PATH/LAB,87580,TOTAL,N/A,27.29,26.74,
PATH/LAB,87581,26,N/A,0,0,
PATH/LAB,87581,GLOBL,5159,137298.79999999999,133819.89000000001,
PATH/LAB,87581,TOTAL,5159,137298.79999999999,133819.89000000001,
PATH/LAB,87582,GLOBL,N/A,0,0,
PATH/LAB,87582,TOTAL,N/A,0,0,
PATH/LAB,87590,GLOBL,493,13177.29,12826.54,
PATH/LAB,87590,TOTAL,493,13177.29,12826.54,
PATH/LAB,87591,26,N/A,0,0,
PATH/LAB,87591,GLOBL,158355,6895535.4199999999,6746234.3200000003,
PATH/LAB,87591,TOTAL,158355,6895535.4199999999,6746234.3200000003,
PATH/LAB,87592,GLOBL,767,44635.56,43739.64,
PATH/LAB,87592,TOTAL,767,44635.56,43739.64,
PATH/LAB,87621,GLOBL,N/A,0,0,
PATH/LAB,87621,TOTAL,N/A,0,0,
PATH/LAB,87622,GLOBL,N/A,0,0,
PATH/LAB,87622,TOTAL,N/A,0,0,
PATH/LAB,87623,GLOBL,1247,58986.53,57791.64,
PATH/LAB,87623,TOTAL,1247,58986.53,57791.64,
PATH/LAB,87624,26,N/A,0,0,
PATH/LAB,87624,GLOBL,263301,11938415.25,11649064.49,
PATH/LAB,87624,TOTAL,263301,11938415.25,11649064.49,
PATH/LAB,87625,GLOBL,8625,387396.53,378590.67,
PATH/LAB,87625,TOTAL,8625,387396.53,378590.67,
PATH/LAB,87631,GLOBL,1140,191486.14,180419.56,
PATH/LAB,87631,TOTAL,1140,191486.14,180419.56,
PATH/LAB,87632,GLOBL,889,225603.74,219714.18,
PATH/LAB,87632,TOTAL,889,225603.74,219714.18,
PATH/LAB,87633,26,N/A,0,0,
PATH/LAB,87633,GLOBL,5401,1804858.41,1729816.65,
PATH/LAB,87633,TOTAL,5401,1804858.41,1729816.65,
PATH/LAB,87640,GLOBL,12887,608470.74,592515.66,
PATH/LAB,87640,TOTAL,12887,608470.74,592515.66,
PATH/LAB,87641,26,N/A,0,0,
PATH/LAB,87641,GLOBL,18923,782748.15,763852.05,
PATH/LAB,87641,TOTAL,18923,782748.15,763852.05,
PATH/LAB,87650,GLOBL,6409,167856.67,164231.29,
PATH/LAB,87650,TOTAL,6409,167856.67,164231.29,
PATH/LAB,87651,GLOBL,9762,328905.42,320198.32,
PATH/LAB,87651,TOTAL,9762,328905.42,320198.32,
PATH/LAB,87652,GLOBL,N/A,134.04,131.36000000000001,
PATH/LAB,87652,TOTAL,N/A,134.04,131.36000000000001,
PATH/LAB,87653,GLOBL,7600,360831.49,351348.6,
PATH/LAB,87653,TOTAL,7600,360831.49,351348.6,
PATH/LAB,87660,26,N/A,0,0,
PATH/LAB,87660,GLOBL,56814,1498340.03,1460637.24,
PATH/LAB,87660,TOTAL,56814,1498340.03,1460637.24,
PATH/LAB,87661,GLOBL,70638,3114632.19,3048102.44,
PATH/LAB,87661,TOTAL,70638,3114632.19,3048102.44,
PATH/LAB,87797,GLOBL,4031,108912.5,106180.52,
PATH/LAB,87797,TOTAL,4031,108912.5,106180.52,
PATH/LAB,87798,26,N/A,0,0,
PATH/LAB,87798,GLOBL,399935.6,13219924.359999999,12932810.66,
PATH/LAB,87798,TOTAL,399935.6,13219924.359999999,12932810.66,
PATH/LAB,87799,26,N/A,0,0,
PATH/LAB,87799,GLOBL,121272,6854919.5899999999,6658049.9199999999,
PATH/LAB,87799,TOTAL,121272,6854919.5899999999,6658049.9199999999,
PATH/LAB,87800,GLOBL,13141,715834.77,697933.06,
PATH/LAB,87800,TOTAL,13141,715834.77,697933.06,
PATH/LAB,87801,GLOBL,14124,1337184.04,1306531.01,
PATH/LAB,87801,TOTAL,14124,1337184.04,1306531.01,
PATH/LAB,87802,GLOBL,57,899.25,881.23,
PATH/LAB,87802,TOTAL,57,899.25,881.23,
PATH/LAB,87803,GLOBL,643,10247.82,9952.43,
PATH/LAB,87803,TOTAL,643,10247.82,9952.43,
PATH/LAB,87804,26,N/A,0,0,
PATH/LAB,87804,GLOBL,706114,11096866.800000001,10745134.02,
PATH/LAB,87804,TOTAL,706114,11096866.800000001,10745134.02,
PATH/LAB,87806,26,N/A,0,0,
PATH/LAB,87806,GLOBL,874,28550.63,27253.05,
PATH/LAB,87806,TOTAL,874,28550.63,27253.05,
PATH/LAB,87807,GLOBL,1550,24014.28,23332.99,
PATH/LAB,87807,TOTAL,1550,24014.28,23332.99,
PATH/LAB,87808,GLOBL,1933,29826.7,28999.07,
PATH/LAB,87808,TOTAL,1933,29826.7,28999.07,
PATH/LAB,87809,GLOBL,3671,57136.05,55681.54,
PATH/LAB,87809,TOTAL,3671,57136.05,55681.54,
PATH/LAB,87810,GLOBL,155,2513.4,2462.58,
PATH/LAB,87810,TOTAL,155,2513.4,2462.58,
PATH/LAB,87850,GLOBL,N/A,114.24,111.93,
PATH/LAB,87850,TOTAL,N/A,114.24,111.93,
PATH/LAB,87880,26,N/A,0,0,
PATH/LAB,87880,TC,N/A,0,0,
PATH/LAB,87880,GLOBL,484820,7546664.8300000001,7300528.3399999999,
PATH/LAB,87880,TOTAL,484820,7546664.8300000001,7300528.3399999999,
PATH/LAB,87899,GLOBL,34230,534752.89,521896.17,
PATH/LAB,87899,TOTAL,34230,534752.89,521896.17,
PATH/LAB,87900,GLOBL,9695,1660499.95,1626616.04,
PATH/LAB,87900,TOTAL,9695,1660499.95,1626616.04,
PATH/LAB,87901,GLOBL,8727,2547744.66,2494276.23,
PATH/LAB,87901,TOTAL,8727,2547744.66,2494276.23,
PATH/LAB,87902,GLOBL,36962,9975462.1300000008,9761878.7599999998,
PATH/LAB,87902,TOTAL,36962,9975462.1300000008,9761878.7599999998,
PATH/LAB,87903,GLOBL,1109,727977.07,713417.1,
PATH/LAB,87903,TOTAL,1109,727977.07,713417.1,
PATH/LAB,87904,GLOBL,10257,355637.39,348520.67,
PATH/LAB,87904,TOTAL,10257,355637.39,348520.67,
PATH/LAB,87905,GLOBL,1523,24863.55,24244.080000000002,
PATH/LAB,87905,TOTAL,1523,24863.55,24244.080000000002,
PATH/LAB,87906,GLOBL,5838,886038.71,868176.3,
PATH/LAB,87906,TOTAL,5838,886038.71,868176.3,
PATH/LAB,87910,GLOBL,20,6907.88,5858.77,
PATH/LAB,87910,TOTAL,20,6907.88,5858.77,
PATH/LAB,87912,GLOBL,849,245410.39,213141.14,
PATH/LAB,87912,TOTAL,849,245410.39,213141.14,
PATH/LAB,87999,GLOBL,1380,1662525.32,1625695.9,
PATH/LAB,87999,TOTAL,1380,1662525.32,1625695.9,
PATH/LAB,88000,GLOBL,N/A,0,0,
PATH/LAB,88000,TOTAL,N/A,0,0,
PATH/LAB,88005,GLOBL,N/A,0,0,
PATH/LAB,88005,TOTAL,N/A,0,0,
PATH/LAB,88014,GLOBL,N/A,0,0,
PATH/LAB,88014,TOTAL,N/A,0,0,
PATH/LAB,88025,GLOBL,N/A,0,0,
PATH/LAB,88025,TOTAL,N/A,0,0,
PATH/LAB,88027,GLOBL,N/A,0,0,
PATH/LAB,88027,TOTAL,N/A,0,0,
PATH/LAB,88029,GLOBL,N/A,0,0,
PATH/LAB,88029,TOTAL,N/A,0,0,
PATH/LAB,88036,GLOBL,N/A,0,0,
PATH/LAB,88036,TOTAL,N/A,0,0,
PATH/LAB,88037,GLOBL,N/A,0,0,
PATH/LAB,88037,TOTAL,N/A,0,0,
PATH/LAB,88104,26,69039,2063692.6,1594730.17,
PATH/LAB,88104,TC,706,32026.83,23920.5,
PATH/LAB,88104,GLOBL,14271,1213019.6599999999,927991.54,
PATH/LAB,88104,TOTAL,84016,3308739.09,2546642.21,
PATH/LAB,88106,26,5935,117971.12,90254.86,
PATH/LAB,88106,TC,53,2370,1810.06,
PATH/LAB,88106,GLOBL,457,39563.72,29117.64,
PATH/LAB,88106,TOTAL,6445,159904.84,121182.56,
PATH/LAB,88108,26,219348,5242572.8099999996,4031280.76,
PATH/LAB,88108,TC,16845,1039241.82,796891.35,
PATH/LAB,88108,GLOBL,53011,4757508.2,3589920.44,
PATH/LAB,88108,TOTAL,289204,11039322.83,8418092.5499999989,
PATH/LAB,88112,26,648516.4,18758866.18,14297935.35,
PATH/LAB,88112,TC,143183,5546581.5199999996,4163411.43,
PATH/LAB,88112,GLOBL,298559,20190524.75,15087417.630000001,
PATH/LAB,88112,TOTAL,1090258.3999999999,44495972.450000003,33548764.41,
PATH/LAB,88120,26,23463,1418981.93,1097188.8500000001,
PATH/LAB,88120,TC,24453,15816806.23,12347879.08,
PATH/LAB,88120,GLOBL,44170,30210067.75,23513660.170000002,
PATH/LAB,88120,TOTAL,92086,47445855.909999996,36958728.100000001,
PATH/LAB,88121,26,11913,627628.80000000005,484386.17,
PATH/LAB,88121,TC,9376,5314842,4148033.09,
PATH/LAB,88121,GLOBL,31351,18507638.149999999,14412075.07,
PATH/LAB,88121,TOTAL,52640,24450108.949999999,19044494.329999998,
PATH/LAB,88125,26,N/A,28.41,22.27,
PATH/LAB,88125,GLOBL,11,311.44,221.86,
PATH/LAB,88125,TOTAL,13,339.85,244.13,
PATH/LAB,88130,GLOBL,N/A,0,0,
PATH/LAB,88130,TOTAL,N/A,0,0,
PATH/LAB,88140,GLOBL,N/A,0,0,
PATH/LAB,88140,TOTAL,N/A,0,0,
PATH/LAB,88141,26,N/A,0,0,
PATH/LAB,88141,GLOBL,77541,2541934.11,1776840.44,
PATH/LAB,88141,TOTAL,77541,2541934.11,1776840.44,
PATH/LAB,88142,26,N/A,0,0,
PATH/LAB,88142,TC,N/A,0,0,
PATH/LAB,88142,GLOBL,69605,1889137.81,1845857.2,
PATH/LAB,88142,TOTAL,69605,1889137.81,1845857.2,
PATH/LAB,88143,26,N/A,0,0,
PATH/LAB,88143,GLOBL,697,18571.32,17290.43,
PATH/LAB,88143,TOTAL,697,18571.32,17290.43,
PATH/LAB,88147,GLOBL,11,167.06,160.66999999999999,
PATH/LAB,88147,TOTAL,11,167.06,160.66999999999999,
PATH/LAB,88148,GLOBL,888,17946.759999999998,17588.36,
PATH/LAB,88148,TOTAL,888,17946.759999999998,17588.36,
PATH/LAB,88150,26,N/A,0,0,
PATH/LAB,88150,GLOBL,1198,17217.72,16786.62,
PATH/LAB,88150,TOTAL,1198,17217.72,16786.62,
PATH/LAB,88152,GLOBL,N/A,0,0,
PATH/LAB,88152,TOTAL,N/A,0,0,
PATH/LAB,88153,GLOBL,N/A,0,0,
PATH/LAB,88153,TOTAL,N/A,0,0,
PATH/LAB,88154,GLOBL,N/A,28.76,28.18,
PATH/LAB,88154,TOTAL,N/A,28.76,28.18,
PATH/LAB,88155,TC,N/A,0,0,
PATH/LAB,88155,GLOBL,466,3797.9,3723.34,
PATH/LAB,88155,TOTAL,466,3797.9,3723.34,
PATH/LAB,88160,26,7393,199171.57,153779.85,
PATH/LAB,88160,TC,884,36641.160000000003,28552.91,
PATH/LAB,88160,GLOBL,1733,111088.96000000001,83471.710000000006,
PATH/LAB,88160,TOTAL,10010,346901.69,265804.46999999997,
PATH/LAB,88161,26,4390,114029.34,88254.55,
PATH/LAB,88161,TC,214,7414.55,5464.06,
PATH/LAB,88161,GLOBL,1705,112485.16,85480.79,
PATH/LAB,88161,TOTAL,6309,233929.05,179199.4,
PATH/LAB,88162,26,2172,87686.5,67624.259999999995,
PATH/LAB,88162,TC,31,967.2,758.24,
PATH/LAB,88162,GLOBL,1334,149670.15,116339.24,
PATH/LAB,88162,TOTAL,3537,238323.85,184721.74,
PATH/LAB,88164,GLOBL,5008,71988.66,70354.929999999993,
PATH/LAB,88164,TOTAL,5008,71988.66,70354.929999999993,
PATH/LAB,88165,GLOBL,N/A,100.66,98.63,
PATH/LAB,88165,TOTAL,N/A,100.66,98.63,
PATH/LAB,88166,GLOBL,N/A,28.76,25.36,
PATH/LAB,88166,TOTAL,N/A,28.76,25.36,
PATH/LAB,88167,GLOBL,N/A,0,0,
PATH/LAB,88167,TOTAL,N/A,0,0,
PATH/LAB,88172,26,115650.4,4340216.09,3362926.84,
PATH/LAB,88172,TC,1617,33175.440000000002,25843.25,
PATH/LAB,88172,GLOBL,13746,808620.72,626539.94999999995,
PATH/LAB,88172,TOTAL,131013.4,5182012.25,4015310.04,
PATH/LAB,88173,26,275758.40000000002,20070068.710000001,15504814.619999999,
PATH/LAB,88173,TC,14732,1164023.75,900422.11,
PATH/LAB,88173,GLOBL,70206,11080278.609999999,8560094.9299999997,
PATH/LAB,88173,TOTAL,360696.4,32314371.07,24965331.66,
PATH/LAB,88174,GLOBL,492,14177.77,13644.02,
PATH/LAB,88174,TOTAL,492,14177.77,13644.02,
PATH/LAB,88175,TC,N/A,0,0,
PATH/LAB,88175,GLOBL,252922,8798216.2100000009,8601582.2200000007,
PATH/LAB,88175,TOTAL,252922,8798216.2100000009,8601582.2200000007,
PATH/LAB,88177,26,51556,1187272.3999999999,927047.39,
PATH/LAB,88177,TC,605,5421.3,4909.05,
PATH/LAB,88177,GLOBL,2880,91508.29,71467.350000000006,
PATH/LAB,88177,TOTAL,55041,1284201.99,1003423.79,
PATH/LAB,88182,26,4698,165131,128267.59,
PATH/LAB,88182,TC,240,16240.57,12392.56,
PATH/LAB,88182,GLOBL,502,57322.13,44492.15,
PATH/LAB,88182,TOTAL,5440,238693.7,185152.3,
PATH/LAB,88184,26,N/A,0,0,
PATH/LAB,88184,TC,N/A,95.1,74.56,
PATH/LAB,88184,GLOBL,90693,8892002.0800000001,6868572.2300000004,
PATH/LAB,88184,TOTAL,90694,8892097.1799999997,6868646.79,
PATH/LAB,88185,26,N/A,0,0,
PATH/LAB,88185,TC,28,1620.36,1270.3599999999999,
PATH/LAB,88185,GLOBL,1803457,108040874.69,84437732.120000005,
PATH/LAB,88185,TOTAL,1803485,108042495.05,84439002.480000004,
PATH/LAB,88187,26,N/A,0,0,
PATH/LAB,88187,GLOBL,37703,2733066.83,2108672.34,
PATH/LAB,88187,TOTAL,37703,2733066.83,2108672.34,
PATH/LAB,88188,26,N/A,0,0,
PATH/LAB,88188,TC,N/A,0,0,
PATH/LAB,88188,GLOBL,30471,2822248.99,2181193.14,
PATH/LAB,88188,TOTAL,30471,2822248.99,2181193.14,
PATH/LAB,88189,26,N/A,224.1,175.69,
PATH/LAB,88189,GLOBL,189975,21843225.539999999,16936528.07,
PATH/LAB,88189,TOTAL,189977,21843449.640000001,16936703.760000002,
PATH/LAB,88199,TC,N/A,28.08,22.01,
PATH/LAB,88199,GLOBL,N/A,0,0,
PATH/LAB,88199,TOTAL,N/A,28.08,22.01,
PATH/LAB,88230,26,N/A,0,0,
PATH/LAB,88230,GLOBL,505,75706.53,74192.84,
PATH/LAB,88230,TOTAL,505,75706.53,74192.84,
PATH/LAB,88233,GLOBL,36,6428.03,6111.8,
PATH/LAB,88233,TOTAL,36,6428.03,6111.8,
PATH/LAB,88235,GLOBL,75,13748.68,13473.62,
PATH/LAB,88235,TOTAL,75,13748.68,13473.62,
PATH/LAB,88237,26,N/A,0,0,
PATH/LAB,88237,GLOBL,44842,7265170.6699999999,7095517.3300000001,
PATH/LAB,88237,TOTAL,44842,7265170.6699999999,7095517.3300000001,
PATH/LAB,88239,GLOBL,192,35250.99,33750.54,
PATH/LAB,88239,TOTAL,192,35250.99,33750.54,
PATH/LAB,88240,GLOBL,35,403.21,368.36,
PATH/LAB,88240,TOTAL,35,403.21,368.36,
PATH/LAB,88241,GLOBL,11,103.96,101.93,
PATH/LAB,88241,TOTAL,11,103.96,101.93,
PATH/LAB,88245,GLOBL,N/A,185.3,181.59,
PATH/LAB,88245,TOTAL,N/A,185.3,181.59,
PATH/LAB,88248,GLOBL,N/A,897.01,879.08,
PATH/LAB,88248,TOTAL,N/A,897.01,879.08,
PATH/LAB,88249,GLOBL,N/A,942.68,923.84,
PATH/LAB,88249,TOTAL,N/A,942.68,923.84,
PATH/LAB,88261,GLOBL,995,238690.5,233693.48,
PATH/LAB,88261,TOTAL,995,238690.5,233693.48,
PATH/LAB,88262,GLOBL,11851,2009766.01,1964738.96,
PATH/LAB,88262,TOTAL,11851,2009766.01,1964738.96,
PATH/LAB,88263,GLOBL,N/A,409.04,400.86,
PATH/LAB,88263,TOTAL,N/A,409.04,400.86,
PATH/LAB,88264,26,N/A,0,0,
PATH/LAB,88264,GLOBL,24845,4203862.9800000004,4105546.17,
PATH/LAB,88264,TOTAL,24845,4203862.9800000004,4105546.17,
PATH/LAB,88267,GLOBL,51,12476.64,12227.25,
PATH/LAB,88267,TOTAL,51,12476.64,12227.25,
PATH/LAB,88269,GLOBL,11,2489.7399999999998,2439.91,
PATH/LAB,88269,TOTAL,11,2489.7399999999998,2439.91,
PATH/LAB,88271,GLOBL,108303,2836959.84,2773091.44,
PATH/LAB,88271,TOTAL,108303,2836959.84,2773091.44,
PATH/LAB,88272,GLOBL,161,5846.17,5729.18,
PATH/LAB,88272,TOTAL,161,5846.17,5729.18,
PATH/LAB,88273,GLOBL,50,2076.15,2034.75,
PATH/LAB,88273,TOTAL,50,2076.15,2034.75,
PATH/LAB,88274,26,N/A,0,0,
PATH/LAB,88274,TC,N/A,0,0,
PATH/LAB,88274,GLOBL,9212,405514.56,397133.34,
PATH/LAB,88274,TOTAL,9212,405514.56,397133.34,
PATH/LAB,88275,GLOBL,47621,2433004.14,2377667.33,
PATH/LAB,88275,TOTAL,47621,2433004.14,2377667.33,
PATH/LAB,88280,26,N/A,0,0,
PATH/LAB,88280,GLOBL,42610,1455062.85,1422857.4,
PATH/LAB,88280,TOTAL,42610,1455062.85,1422857.4,
PATH/LAB,88283,GLOBL,864,24081.9,23215.74,
PATH/LAB,88283,TOTAL,864,24081.9,23215.74,
PATH/LAB,88285,GLOBL,1600,41134.78,40157.01,
PATH/LAB,88285,TOTAL,1600,41134.78,40157.01,
PATH/LAB,88289,GLOBL,55,2215.25,2170.98,
PATH/LAB,88289,TOTAL,55,2215.25,2170.98,
PATH/LAB,88291,26,N/A,0,0,
PATH/LAB,88291,TC,N/A,0,0,
PATH/LAB,88291,GLOBL,55515,1816550.01,1423037.12,
PATH/LAB,88291,TOTAL,55515,1816550.01,1423037.12,
PATH/LAB,88299,GLOBL,N/A,218.6,214.24,
PATH/LAB,88299,TOTAL,N/A,218.6,214.24,
PATH/LAB,88300,26,207228.1,979138.27,753251.13,
PATH/LAB,88300,TC,3090,33838.65,25976.94,
PATH/LAB,88300,GLOBL,8445,135689.82,102544.3,
PATH/LAB,88300,TOTAL,218763.1,1148666.74,881772.37,
PATH/LAB,88302,26,82165,592966.97,453920.02,
PATH/LAB,88302,TC,970,24564.23,18542.490000000002,
PATH/LAB,88302,GLOBL,4901,157250.54,118709.08,
PATH/LAB,88302,TOTAL,88036,774781.74,591171.59,
PATH/LAB,88304,26,807448.2,9588653.2599999998,7350363.5499999998,
PATH/LAB,88304,TC,54227.1,1821220.77,1370304.63,
PATH/LAB,88304,GLOBL,199941,9283898.3800000008,6955528.1500000004,
PATH/LAB,88304,TOTAL,1061616.3,20693772.41,15676196.33,
PATH/LAB,88305,26,9493349.5,372580235.92000002,283857173.19999999,
PATH/LAB,88305,TC,2723402.9,91908458.780000001,69510550.599999994,
PATH/LAB,88305,GLOBL,6794851,504258185.31,381063877.52999997,
PATH/LAB,88305,TOTAL,19011603.399999999,968746880.00999999,734431601.32999992,
PATH/LAB,88307,26,903443.2,78204506.379999995,60674804.700000003,
PATH/LAB,88307,TC,7536,1515613.67,1177207.25,
PATH/LAB,88307,GLOBL,22597,6915405.4100000001,5340412.13,
PATH/LAB,88307,TOTAL,933576.2,86635525.459999993,67192424.080000013,
PATH/LAB,88309,26,150727.1,23035241.219999999,17909306.780000001,
PATH/LAB,88309,TC,269,44399.5,33372.5,
PATH/LAB,88309,GLOBL,941,428456.88,322891.67,
PATH/LAB,88309,TOTAL,151937.1,23508097.600000001,18265570.949999999,
PATH/LAB,88311,26,575848,7475808.5,5804028.8700000001,
PATH/LAB,88311,TC,15134,125368.89,97725.57,
PATH/LAB,88311,GLOBL,56222,1217900.6000000001,942999.43,
PATH/LAB,88311,TOTAL,647204,8819077.9900000002,6844753.8700000001,
PATH/LAB,88312,26,784438,22100932.879999999,17093017.629999999,
PATH/LAB,88312,TC,167934,12042427.189999999,9329398.0700000003,
PATH/LAB,88312,GLOBL,649978.6,64715757.119999997,50100473.859999999,
PATH/LAB,88312,TOTAL,1602350.6,98859117.189999998,76522889.560000002,
PATH/LAB,88313,26,937436.2,11862960.52,9205069.3200000003,
PATH/LAB,88313,TC,200616,11729637.18,9124196.6199999992,
PATH/LAB,88313,GLOBL,568552,40564571.549999997,31549904.07,
PATH/LAB,88313,TOTAL,1706604.2,64157169.25,49879170.009999998,
PATH/LAB,88314,26,8728.4,202587.8,157553.28,
PATH/LAB,88314,TC,407,24425.82,19075.41,
PATH/LAB,88314,GLOBL,10946,828481.09,645011.35,
PATH/LAB,88314,TOTAL,20081.400000000001,1055494.71,821640.04,
PATH/LAB,88319,26,14192.5,407538.49,317553.84999999998,
PATH/LAB,88319,TC,525,36959.919999999998,28976.43,
PATH/LAB,88319,GLOBL,1790,161386.64000000001,122678.33,
PATH/LAB,88319,TOTAL,16507.5,605885.05000000005,469208.61,
PATH/LAB,88321,26,N/A,0,0,
PATH/LAB,88321,TC,N/A,0,0,
PATH/LAB,88321,GLOBL,181426.9,17043561.710000001,13042461.890000001,
PATH/LAB,88321,TOTAL,181426.9,17043561.710000001,13042461.890000001,
PATH/LAB,88323,26,21067,1918738.2,1490726.21,
PATH/LAB,88323,TC,3327,220825.9,172533.92,
PATH/LAB,88323,GLOBL,14069,2179386.7999999998,1674523.09,
PATH/LAB,88323,TOTAL,38463,4318950.9000000004,3337783.22,
PATH/LAB,88325,GLOBL,8224,1513496.3,1173496.8799999999,
PATH/LAB,88325,TOTAL,8224,1513496.3,1173496.8799999999,
PATH/LAB,88329,26,N/A,0,0,
PATH/LAB,88329,GLOBL,31676,1208373.97,939381.89,
PATH/LAB,88329,TOTAL,31676,1208373.97,939381.89,
PATH/LAB,88331,26,389592.4,25167197.120000001,19586201.129999999,
PATH/LAB,88331,TC,12072,436609.98,338584.99,
PATH/LAB,88331,GLOBL,125976,12700688.800000001,9774223.6500000004,
PATH/LAB,88331,TOTAL,527640.4,38304495.899999999,29699009.77,
PATH/LAB,88332,26,104357,3289836.34,2577920.44,
PATH/LAB,88332,TC,4044,51474.83,40155.39,
PATH/LAB,88332,GLOBL,74110,3291691.02,2570046.9300000002,
PATH/LAB,88332,TOTAL,182511,6633002.1899999985,5188122.76,
PATH/LAB,88333,26,61526,3987704.96,3103554.3,
PATH/LAB,88333,TC,323,12562.08,9772.81,
PATH/LAB,88333,GLOBL,1427,153876.43,120053.5,
PATH/LAB,88333,TOTAL,63276,4154143.47,3233380.61,
PATH/LAB,88334,26,29307,1171645.49,914413.98,
PATH/LAB,88334,TC,87,1908.02,1471.49,
PATH/LAB,88334,GLOBL,394,25470.17,19938.11,
PATH/LAB,88334,TOTAL,29788,1199023.68,935823.58,
PATH/LAB,88341,26,2088286.2,46145112.840000004,36311265.399999999,
PATH/LAB,88341,TC,154747,7429759.5099999998,6068859.0099999998,
PATH/LAB,88341,GLOBL,428151.9,29862974.02,24334181.359999999,
PATH/LAB,88341,TOTAL,2671185.1,83437846.370000005,66714305.770000003,
PATH/LAB,88342,26,1235477.3999999999,45576536.18,35439195.380000003,
PATH/LAB,88342,TC,183647,10532657.289999999,8192079.0199999996,
PATH/LAB,88342,GLOBL,503475,46898313.560000002,36382637.479999997,
PATH/LAB,88342,TOTAL,1922599.4,103007507.03,80013911.879999995,
PATH/LAB,88344,26,39366,1580954.8,1259614.83,
PATH/LAB,88344,TC,11783,996560.39,815239.49,
PATH/LAB,88344,GLOBL,35556,4418649.7300000004,3675157.2,
PATH/LAB,88344,TOTAL,86705,6996164.9199999999,5750011.5199999996,
PATH/LAB,88346,26,185176,8136146.3300000001,6308475.46,
PATH/LAB,88346,TC,11512,761662.44,597168.31999999995,
PATH/LAB,88346,GLOBL,84822.5,9552303.9600000009,7429259.9400000004,
PATH/LAB,88346,TOTAL,281510.5,18450112.73,14334903.720000001,
PATH/LAB,88347,26,11211,487261.35,371740,
PATH/LAB,88347,TC,489,23118.58,18126.939999999999,
PATH/LAB,88347,GLOBL,8432,769921.47,593740.84,
PATH/LAB,88347,TOTAL,20132,1280301.3999999999,983607.77999999991,
PATH/LAB,88348,26,14973,1177533.58,912934.37,
PATH/LAB,88348,TC,179,54380.72,44244.97,
PATH/LAB,88348,GLOBL,455,157377.01999999999,119584.86,
PATH/LAB,88348,TOTAL,15607,1389291.32,1076764.2,
PATH/LAB,88355,26,119,9947.23,7798.82,
PATH/LAB,88355,GLOBL,12,2075.4499999999998,1627.19,
PATH/LAB,88355,TOTAL,131,12022.68,9426.01,
